concentration,E/V
2e-09,1.24816e-06
2e-09,1.30355e-06
2e-09,1.33864e-06
2e-09,1.3899e-06
2e-09,1.41452e-06
2e-09,1.41088e-06
2e-09,1.44797e-06
2e-09,1.68259e-06
2e-09,1.73531e-06
2e-09,1.77687e-06
2e-09,1.82024e-06
2e-09,1.83956e-06
2e-09,1.89123e-06
2e-09,1.93939e-06
2e-09,2.00988e-06
2e-09,1.9476e-06
2e-09,1.94035e-06
2e-09,2.16281e-06
2e-09,2.37053e-06
2e-09,2.36776e-06
2e-09,2.40861e-06
2e-09,2.45436e-06
2e-09,2.53912e-06
2e-09,2.60192e-06
2e-09,2.68223e-06
2e-09,2.76309e-06
2e-09,2.84151e-06
2e-09,2.90246e-06
2e-09,2.96611e-06
2e-09,3.02223e-06
2e-09,3.09467e-06
2e-09,3.16524e-06
2e-09,3.22673e-06
2e-09,3.10266e-06
2e-09,3.20172e-06
2e-09,3.32165e-06
2e-09,3.4499e-06
2e-09,3.5595e-06
2e-09,3.66685e-06
2e-09,3.76406e-06
2e-09,3.88857e-06
2e-09,3.97876e-06
2e-09,4.09009e-06
2e-09,4.19345e-06
2e-09,4.29708e-06
2e-09,4.39824e-06
2e-09,4.52258e-06
2e-09,4.60768e-06
2e-09,4.71683e-06
2e-09,4.83464e-06
2e-09,4.91559e-06
2e-09,5.02965e-06
2e-09,5.15464e-06
2e-09,5.2439e-06
2e-09,5.36937e-06
2e-09,5.48077e-06
2e-09,5.63934e-06
2e-09,5.74533e-06
2e-09,5.85921e-06
2e-09,5.89773e-06
2e-09,6.05712e-06
2e-09,6.24054e-06
2e-09,6.41024e-06
2e-09,6.57818e-06
2e-09,6.77894e-06
2e-09,6.85683e-06
2e-09,7.0306e-06
2e-09,7.19542e-06
2e-09,7.39299e-06
2e-09,7.53835e-06
2e-09,7.7251e-06
2e-09,7.8734e-06
2e-09,8.05087e-06
2e-09,8.20345e-06
2e-09,8.40995e-06
2e-09,8.57675e-06
2e-09,8.74924e-06
2e-09,8.9581e-06
2e-09,9.12886e-06
2e-09,9.34127e-06
2e-09,9.51128e-06
2e-09,9.7401e-06
2e-09,9.95183e-06
2e-09,1.01105e-05
2e-09,1.0323e-05
2e-09,1.04144e-05
2e-09,1.06208e-05
2e-09,1.07862e-05
2e-09,1.10249e-05
2e-09,1.11967e-05
2e-09,1.14015e-05
2e-09,1.15776e-05
2e-09,1.18149e-05
2e-09,1.20633e-05
2e-09,1.21878e-05
2e-09,1.23478e-05
2e-09,1.25629e-05
2e-09,1.2745e-05
2e-09,1.29719e-05
2e-09,1.31175e-05
2e-09,1.33348e-05
2e-09,1.34775e-05
2e-09,1.36344e-05
2e-09,1.38214e-05
2e-09,1.40084e-05
2e-09,1.42329e-05
2e-09,1.438e-05
2e-09,1.45857e-05
2e-09,1.47992e-05
2e-09,1.49291e-05
2e-09,1.51745e-05
2e-09,1.53084e-05
2e-09,1.55198e-05
2e-09,1.56601e-05
2e-09,1.58793e-05
2e-09,1.60382e-05
2e-09,1.62604e-05
2e-09,1.64359e-05
2e-09,1.66576e-05
2e-09,1.68626e-05
2e-09,1.70176e-05
2e-09,1.72418e-05
2e-09,1.74506e-05
2e-09,1.75973e-05
2e-09,1.77413e-05
2e-09,1.79476e-05
2e-09,1.81312e-05
2e-09,1.82933e-05
2e-09,1.84756e-05
2e-09,1.86642e-05
2e-09,1.8849e-05
2e-09,1.89978e-05
2e-09,1.92008e-05
2e-09,1.94072e-05
2e-09,1.95995e-05
2e-09,1.97782e-05
2e-09,1.99099e-05
2e-09,2.00593e-05
2e-09,2.02616e-05
2e-09,2.05305e-05
2e-09,2.07111e-05
2e-09,2.09865e-05
2e-09,2.11708e-05
2e-09,2.14459e-05
2e-09,2.16518e-05
2e-09,2.18557e-05
2e-09,2.20322e-05
2e-09,2.22125e-05
2e-09,2.24901e-05
2e-09,2.26442e-05
2e-09,2.28908e-05
2e-09,2.30709e-05
2e-09,2.3366e-05
2e-09,2.35324e-05
2e-09,2.37209e-05
2e-09,2.39523e-05
2e-09,2.41309e-05
2e-09,2.43344e-05
2e-09,2.45343e-05
2e-09,2.47779e-05
2e-09,2.49787e-05
2e-09,2.51228e-05
2e-09,2.53521e-05
2e-09,2.55552e-05
2e-09,2.58245e-05
2e-09,2.61246e-05
2e-09,2.62782e-05
2e-09,2.65262e-05
2e-09,2.6759e-05
2e-09,2.6938e-05
2e-09,2.73078e-05
2e-09,2.75407e-05
2e-09,2.76782e-05
2e-09,2.79176e-05
2e-09,2.81167e-05
2e-09,2.82627e-05
2e-09,2.841e-05
2e-09,2.86592e-05
2e-09,2.87783e-05
2e-09,2.89402e-05
2e-09,2.91726e-05
2e-09,2.93186e-05
2e-09,2.95064e-05
2e-09,2.96654e-05
2e-09,2.99127e-05
2e-09,3.01285e-05
2e-09,3.03298e-05
2e-09,3.05384e-05
2e-09,3.06445e-05
2e-09,3.08258e-05
2e-09,3.10218e-05
2e-09,3.11554e-05
2e-09,3.12945e-05
2e-09,3.16445e-05
2e-09,3.17037e-05
2e-09,3.18967e-05
2e-09,3.19661e-05
2e-09,3.22134e-05
2e-09,3.23672e-05
2e-09,3.25616e-05
2e-09,3.2743e-05
2e-09,3.29937e-05
2e-09,3.32687e-05
2e-09,3.34763e-05
2e-09,3.36707e-05
2e-09,3.39539e-05
2e-09,3.4231e-05
2e-09,3.43899e-05
2e-09,3.46901e-05
2e-09,3.48916e-05
2e-09,3.51199e-05
2e-09,3.5352e-05
2e-09,3.55818e-05
2e-09,3.58204e-05
2e-09,3.60161e-05
2e-09,3.61628e-05
2e-09,3.63998e-05
2e-09,3.65026e-05
2e-09,3.66322e-05
2e-09,3.68074e-05
2e-09,3.69817e-05
2e-09,3.72007e-05
2e-09,3.72689e-05
2e-09,3.74646e-05
2e-09,3.7576e-05
2e-09,3.76892e-05
2e-09,3.77541e-05
2e-09,3.79294e-05
2e-09,3.79835e-05
2e-09,3.8192e-05
2e-09,3.82528e-05
2e-09,3.85224e-05
2e-09,3.86333e-05
2e-09,3.87675e-05
2e-09,3.89267e-05
2e-09,3.91025e-05
2e-09,3.9369e-05
2e-09,3.94596e-05
2e-09,3.97435e-05
2e-09,3.98449e-05
2e-09,4.00097e-05
2e-09,4.01349e-05
2e-09,4.03482e-05
2e-09,4.03327e-05
2e-09,4.04826e-05
2e-09,4.06722e-05
2e-09,4.08575e-05
2e-09,4.1071e-05
2e-09,4.12926e-05
2e-09,4.16184e-05
2e-09,4.21249e-05
2e-09,4.28077e-05
2e-09,4.32898e-05
2e-09,4.34949e-05
2e-09,4.43853e-05
2e-09,4.49488e-05
2e-09,4.51414e-05
2e-09,4.54488e-05
2e-09,4.57792e-05
2e-09,4.63447e-05
2e-09,4.66809e-05
2e-09,4.75613e-05
2e-09,4.7706e-05
2e-09,4.79741e-05
2e-09,4.83961e-05
2e-09,4.8938e-05
2e-09,4.94791e-05
2e-09,4.99697e-05
2e-09,5.06054e-05
2e-09,5.09517e-05
2e-09,5.14673e-05
2e-09,5.21276e-05
2e-09,5.27095e-05
2e-09,5.32167e-05
2e-09,5.37018e-05
2e-09,5.4484e-05
2e-09,5.51341e-05
2e-09,5.58044e-05
2e-09,5.64912e-05
2e-09,5.702e-05
2e-09,5.77602e-05
2e-09,5.86442e-05
2e-09,5.93288e-05
2e-09,6.04136e-05
2e-09,6.09191e-05
2e-09,6.14277e-05
2e-09,6.20595e-05
2e-09,6.29596e-05
2e-09,6.37037e-05
2e-09,6.43834e-05
2e-09,6.51125e-05
2e-09,6.62544e-05
2e-09,6.72974e-05
2e-09,6.80755e-05
2e-09,6.86821e-05
2e-09,6.94533e-05
2e-09,7.04652e-05
2e-09,7.12412e-05
2e-09,7.21372e-05
2e-09,7.32234e-05
2e-09,7.43832e-05
2e-09,7.48398e-05
2e-09,7.59284e-05
2e-09,7.68882e-05
2e-09,7.79414e-05
2e-09,7.86689e-05
2e-09,8.00684e-05
2e-09,8.13399e-05
2e-09,8.22994e-05
2e-09,8.35145e-05
2e-09,8.45715e-05
2e-09,8.56429e-05
2e-09,8.6679e-05
2e-09,8.79053e-05
2e-09,8.89859e-05
2e-09,9.0369e-05
2e-09,9.16609e-05
2e-09,9.31379e-05
2e-09,9.42257e-05
2e-09,9.56004e-05
2e-09,9.78741e-05
2e-09,9.93963e-05
2e-09,0.000100948
2e-09,0.000101691
2e-09,0.00010312
2e-09,0.000104776
2e-09,0.000106132
2e-09,0.000107598
2e-09,0.00010928
2e-09,0.000110366
2e-09,0.000112417
2e-09,0.000114382
2e-09,0.000116041
2e-09,0.000117206
2e-09,0.000118813
2e-09,0.000120147
2e-09,0.000121181
2e-09,0.000123179
2e-09,0.000124527
2e-09,0.000126531
2e-09,0.000128847
2e-09,0.000130292
2e-09,0.000132135
2e-09,0.000133673
2e-09,0.00013542
2e-09,0.000138164
2e-09,0.000140451
2e-09,0.000142397
2e-09,0.000144377
2e-09,0.000146382
2e-09,0.000150717
2e-09,0.000152513
2e-09,0.000155186
2e-09,0.00015765
2e-09,0.000159433
2e-09,0.000161621
2e-09,0.000163796
2e-09,0.000166213
2e-09,0.000168703
2e-09,0.000172484
2e-09,0.000175024
2e-09,0.000177149
2e-09,0.000179739
2e-09,0.000182395
2e-09,0.000185577
2e-09,0.000188267
2e-09,0.000191697
2e-09,0.000193902
2e-09,0.000196118
2e-09,0.000197906
2e-09,0.000201315
2e-09,0.000204402
2e-09,0.000207457
2e-09,0.000211282
2e-09,0.000212005
2e-09,0.00021333
2e-09,0.000213552
2e-09,0.000217158
2e-09,0.000220374
2e-09,0.000222162
2e-09,0.000224367
2e-09,0.000227452
2e-09,0.000229157
2e-09,0.000231648
2e-09,0.000234981
2e-09,0.000238297
2e-09,0.000241788
2e-09,0.000238215
2e-09,0.000233761
2e-09,0.000231652
2e-09,0.00022838
2e-09,0.000224947
2e-09,0.000221781
2e-09,0.000217064
2e-09,0.000213563
2e-09,0.000208998
2e-09,0.000205116
2e-09,0.000201388
2e-09,0.00019798
2e-09,0.000193599
2e-09,0.00018929
2e-09,0.000187027
2e-09,0.000182982
2e-09,0.00017945
2e-09,0.000176771
2e-09,0.000173426
2e-09,0.000169984
2e-09,0.000166445
2e-09,0.000163508
2e-09,0.000160862
2e-09,0.000157542
2e-09,0.000154171
2e-09,0.000150842
2e-09,0.000147469
2e-09,0.000144581
2e-09,0.000140918
2e-09,0.000138138
2e-09,0.00013513
2e-09,0.000132095
2e-09,0.000129963
2e-09,0.000127572
2e-09,0.000124441
2e-09,0.000121649
2e-09,0.000118774
2e-09,0.000116442
2e-09,0.000114447
2e-09,0.000111682
2e-09,0.000109014
2e-09,0.000106007
2e-09,0.000103177
2e-09,0.000101018
2e-09,9.8695e-05
2e-09,9.61706e-05
2e-09,9.33302e-05
2e-09,9.11716e-05
2e-09,8.88757e-05
2e-09,8.70607e-05
2e-09,8.46113e-05
2e-09,8.20412e-05
2e-09,7.99176e-05
2e-09,7.79462e-05
2e-09,7.59153e-05
2e-09,7.3744e-05
2e-09,7.16357e-05
2e-09,6.98969e-05
2e-09,6.79013e-05
2e-09,6.57582e-05
2e-09,6.42221e-05
2e-09,6.21932e-05
2e-09,6.02588e-05
2e-09,5.84728e-05
2e-09,5.66298e-05
2e-09,5.50277e-05
2e-09,5.31592e-05
2e-09,5.14991e-05
2e-09,5.00917e-05
2e-09,4.85318e-05
2e-09,4.69791e-05
2e-09,4.5457e-05
2e-09,4.40577e-05
2e-09,4.27078e-05
2e-09,4.1367e-05
2e-09,3.99668e-05
2e-09,3.86135e-05
2e-09,3.73557e-05
2e-09,3.56599e-05
2e-09,3.45021e-05
2e-09,3.32992e-05
2e-09,3.22246e-05
2e-09,3.11471e-05
2e-09,3.03246e-05
2e-09,2.91494e-05
2e-09,2.80319e-05
2e-09,2.71754e-05
2e-09,2.62604e-05
2e-09,2.52939e-05
2e-09,2.44374e-05
2e-09,2.35679e-05
2e-09,2.27813e-05
2e-09,2.20061e-05
2e-09,2.13002e-05
2e-09,2.07644e-05
2e-09,1.99336e-05
2e-09,1.92902e-05
2e-09,1.86895e-05
2e-09,1.81219e-05
2e-09,1.75462e-05
2e-09,1.70206e-05
2e-09,1.75005e-05
2e-09,1.65234e-05
2e-09,1.58351e-05
2e-09,1.57389e-05
2e-09,1.50347e-05
2e-09,1.44457e-05
2e-09,1.40243e-05
2e-09,1.36396e-05
2e-09,1.32898e-05
2e-09,1.29732e-05
2e-09,1.26047e-05
2e-09,1.23042e-05
2e-09,1.20211e-05
2e-09,1.17568e-05
2e-09,1.14964e-05
2e-09,1.12655e-05
2e-09,1.10184e-05
2e-09,1.08064e-05
2e-09,1.06002e-05
2e-09,1.04053e-05
2e-09,1.02207e-05
2e-09,1.00446e-05
2e-09,9.86445e-06
2e-09,9.70034e-06
2e-09,9.52578e-06
2e-09,9.36715e-06
2e-09,9.23125e-06
2e-09,9.09449e-06
2e-09,8.96809e-06
2e-09,8.84357e-06
2e-09,8.68074e-06
2e-09,8.56756e-06
2e-09,8.47289e-06
2e-09,8.37374e-06
2e-09,8.25664e-06
2e-09,8.15684e-06
2e-09,8.05646e-06
2e-09,7.97908e-06
2e-09,7.87578e-06
2e-09,7.7974e-06
2e-09,7.7116e-06
2e-09,7.62332e-06
2e-09,7.57106e-06
2e-09,7.47935e-06
2e-09,7.36853e-06
2e-09,7.28853e-06
2e-09,7.22594e-06
2e-09,7.15008e-06
2e-09,7.091e-06
2e-09,7.01197e-06
2e-09,6.94306e-06
2e-09,6.8823e-06
2e-09,6.82551e-06
2e-09,6.76595e-06
2e-09,6.94491e-06
2e-09,6.63998e-06
2e-09,6.57217e-06
2e-09,6.50137e-06
2e-09,6.39691e-06
2e-09,6.3535e-06
2e-09,6.29714e-06
2e-09,6.23533e-06
2e-09,6.17782e-06
2e-09,6.13333e-06
2e-09,6.10101e-06
2e-09,6.01578e-06
2e-09,5.91246e-06
2e-09,5.89786e-06
2e-09,5.88124e-06
2e-09,5.80386e-06
2e-09,5.74095e-06
2e-09,5.66584e-06
2e-09,5.58219e-06
2e-09,5.50616e-06
2e-09,5.43837e-06
2e-09,5.34847e-06
2e-09,5.24415e-06
2e-09,5.21828e-06
2e-09,5.11645e-06
2e-09,4.99158e-06
2e-09,5.08706e-06
2e-09,5.00668e-06
2e-09,4.91882e-06
2e-09,4.85014e-06
2e-09,4.74082e-06
2e-09,4.74102e-06
2e-09,4.68003e-06
2e-09,4.59598e-06
2e-09,4.52749e-06
2e-09,4.4851e-06
2e-09,4.37683e-06
2e-09,4.34176e-06
2e-09,4.28765e-06
2e-09,4.22907e-06
2e-09,4.17078e-06
2e-09,4.10852e-06
2e-09,4.04064e-06
2e-09,3.9748e-06
2e-09,3.93279e-06
2e-09,3.81792e-06
2e-09,3.73728e-06
2e-09,3.67972e-06
2e-09,3.60376e-06
2e-09,3.5253e-06
2e-09,3.43361e-06
2e-09,3.34826e-06
2e-09,3.35976e-06
2e-09,3.27773e-06
2e-09,3.19026e-06
2e-09,3.11268e-06
2e-09,3.02769e-06
2e-09,2.94276e-06
2e-09,2.82723e-06
2e-09,2.77109e-06
2e-09,2.72602e-06
2e-09,2.66047e-06
2e-09,2.61128e-06
2e-09,2.50758e-06
2e-09,2.41903e-06
2e-09,2.33479e-06
2e-09,2.25596e-06
2e-09,2.16031e-06
2e-09,2.03145e-06
2e-09,2.02846e-06
2e-09,1.93235e-06
2e-09,1.85177e-06
2e-09,1.76057e-06
2e-09,1.67363e-06
2e-09,1.58898e-06
2e-09,1.50403e-06
2e-09,1.4152e-06
2e-09,1.32905e-06
2e-09,1.24048e-06
2e-09,1.15159e-06
2e-09,1.06598e-06
2e-09,9.66744e-07
2e-09,8.78188e-07
2e-09,7.85715e-07
2e-09,6.89369e-07
2e-09,5.95494e-07
2e-09,5.00857e-07
2e-09,4.03757e-07
2e-09,3.09767e-07
2e-09,2.12709e-07
2e-09,1.11192e-07
2e-09,1.13064e-08
2e-09,-8.97236e-08
2e-09,-1.93809e-07
2e-09,-2.98616e-07
2e-09,-4.0506e-07
2e-09,-5.17782e-07
2e-09,-6.20011e-07
2e-09,-7.35524e-07
2e-09,-8.51833e-07
2e-09,-9.66961e-07
2e-09,-1.08507e-06
2e-09,-1.20477e-06
2e-09,-1.32621e-06
2e-09,-1.44714e-06
2e-09,-1.57047e-06
2e-09,-1.70071e-06
2e-09,-1.84902e-06
2e-09,-1.9777e-06
2e-09,-2.12394e-06
2e-09,-2.24796e-06
2e-09,-2.3956e-06
2e-09,-2.54393e-06
2e-09,-2.69687e-06
2e-09,-2.79672e-06
2e-09,-2.9874e-06
2e-09,-3.15215e-06
2e-09,-3.31784e-06
2e-09,-3.44423e-06
2e-09,-3.62725e-06
2e-09,-3.80946e-06
2e-09,-4.00734e-06
2e-09,-4.21444e-06
2e-09,-4.39868e-06
2e-09,-4.58014e-06
2e-09,-4.75047e-06
2e-09,-4.94556e-06
2e-09,-5.13513e-06
2e-09,-5.33819e-06
2e-09,-5.54119e-06
2e-09,-5.75506e-06
2e-09,-5.97767e-06
2e-09,-6.19398e-06
2e-09,-6.42555e-06
2e-09,-6.65814e-06
2e-09,-6.88148e-06
2e-09,-7.1195e-06
2e-09,-7.36282e-06
2e-09,-7.60409e-06
2e-09,-7.85845e-06
2e-09,-8.09962e-06
2e-09,-8.35066e-06
2e-09,-8.61944e-06
2e-09,-8.89419e-06
2e-09,-9.17269e-06
2e-09,-9.45788e-06
2e-09,-9.74157e-06
2e-09,-1.00257e-05
2e-09,-1.03015e-05
2e-09,-1.05815e-05
2e-09,-1.08631e-05
2e-09,-1.11551e-05
2e-09,-1.14418e-05
2e-09,-1.17198e-05
2e-09,-1.20159e-05
2e-09,-1.2293e-05
2e-09,-1.25854e-05
2e-09,-1.28802e-05
2e-09,-1.31587e-05
2e-09,-1.34481e-05
2e-09,-1.3767e-05
2e-09,-1.40771e-05
2e-09,-1.43822e-05
2e-09,-1.46886e-05
2e-09,-1.50042e-05
2e-09,-1.53137e-05
2e-09,-1.56526e-05
2e-09,-1.59719e-05
2e-09,-1.63103e-05
2e-09,-1.66185e-05
2e-09,-1.69631e-05
2e-09,-1.72751e-05
2e-09,-1.76029e-05
2e-09,-1.79592e-05
2e-09,-1.8315e-05
2e-09,-1.8653e-05
2e-09,-1.89893e-05
2e-09,-1.93712e-05
2e-09,-1.97579e-05
2e-09,-2.01593e-05
2e-09,-2.05283e-05
2e-09,-2.09304e-05
2e-09,-2.13466e-05
2e-09,-2.17518e-05
2e-09,-2.21681e-05
2e-09,-2.26239e-05
2e-09,-2.3102e-05
2e-09,-2.35603e-05
2e-09,-2.40462e-05
2e-09,-2.45917e-05
2e-09,-2.50933e-05
2e-09,-2.56506e-05
2e-09,-2.61783e-05
2e-09,-2.67378e-05
2e-09,-2.72934e-05
2e-09,-2.78545e-05
2e-09,-2.84671e-05
2e-09,-2.9012e-05
2e-09,-2.96849e-05
2e-09,-3.02994e-05
2e-09,-3.08991e-05
2e-09,-3.14909e-05
2e-09,-3.21357e-05
2e-09,-3.28322e-05
2e-09,-3.35622e-05
2e-09,-3.42699e-05
2e-09,-3.5001e-05
2e-09,-3.57033e-05
2e-09,-3.65255e-05
2e-09,-3.74377e-05
2e-09,-3.82754e-05
2e-09,-3.9153e-05
2e-09,-4.00517e-05
2e-09,-4.10512e-05
2e-09,-4.2265e-05
2e-09,-4.35258e-05
2e-09,-4.46674e-05
2e-09,-4.59031e-05
2e-09,-4.71179e-05
2e-09,-4.83601e-05
2e-09,-4.98845e-05
2e-09,-5.10899e-05
2e-09,-5.24412e-05
2e-09,-5.39427e-05
2e-09,-5.55263e-05
2e-09,-5.70838e-05
2e-09,-5.84703e-05
2e-09,-5.97289e-05
2e-09,-6.26174e-05
2e-09,-6.45146e-05
2e-09,-6.65277e-05
2e-09,-6.79772e-05
2e-09,-6.95493e-05
2e-09,-7.08125e-05
2e-09,-7.208e-05
2e-09,-7.25318e-05
2e-09,-7.46719e-05
2e-09,-7.65996e-05
2e-09,-7.81478e-05
2e-09,-7.96875e-05
2e-09,-8.1002e-05
2e-09,-8.28531e-05
2e-09,-8.48525e-05
2e-09,-8.6899e-05
2e-09,-8.93824e-05
2e-09,-9.16978e-05
2e-09,-9.35857e-05
2e-09,-9.5418e-05
2e-09,-9.75057e-05
2e-09,-0.000100326
2e-09,-0.000103066
2e-09,-0.000105987
2e-09,-0.000108591
2e-09,-0.000111478
2e-09,-0.000115023
2e-09,-0.000118211
2e-09,-0.000121272
2e-09,-0.000124778
2e-09,-0.000128109
2e-09,-0.000131697
2e-09,-0.000135
2e-09,-0.00013808
2e-09,-0.000141719
2e-09,-0.000145296
2e-09,-0.000148511
2e-09,-0.000151995
2e-09,-0.000154945
2e-09,-0.000158136
2e-09,-0.000161498
2e-09,-0.000163991
2e-09,-0.000166928
2e-09,-0.000169681
2e-09,-0.000172004
2e-09,-0.000174207
2e-09,-0.000176241
2e-09,-0.000177314
2e-09,-0.000178036
2e-09,-0.000177737
2e-09,-0.000176355
2e-09,-0.000172649
2e-09,-0.000164608
2e-09,-0.000148987
2e-09,-0.000126007
2e-09,-0.000104836
2e-09,-8.94634e-05
2e-09,-7.87258e-05
2e-09,-7.0972e-05
2e-09,-6.51125e-05
2e-09,-6.04594e-05
2e-09,-5.66157e-05
2e-09,-5.34376e-05
2e-09,-5.07476e-05
2e-09,-4.84311e-05
2e-09,-4.63029e-05
2e-09,-4.44722e-05
2e-09,-4.28489e-05
2e-09,-4.14014e-05
2e-09,-4.00775e-05
2e-09,-3.88739e-05
2e-09,-3.78104e-05
2e-09,-3.67977e-05
2e-09,-3.59168e-05
2e-09,-3.508e-05
2e-09,-3.43552e-05
2e-09,-3.36666e-05
2e-09,-3.30834e-05
2e-09,-3.24933e-05
2e-09,-3.19353e-05
2e-09,-3.14501e-05
2e-09,-3.09847e-05
2e-09,-3.05647e-05
2e-09,-3.01589e-05
2e-09,-2.97683e-05
2e-09,-2.94081e-05
2e-09,-2.90793e-05
2e-09,-2.88019e-05
2e-09,-2.85136e-05
2e-09,-2.82404e-05
2e-09,-2.80116e-05
2e-09,-2.77895e-05
2e-09,-2.75939e-05
2e-09,-2.74263e-05
2e-09,-2.72623e-05
2e-09,-2.71043e-05
2e-09,-2.70149e-05
2e-09,-2.69167e-05
2e-09,-2.68329e-05
2e-09,-2.67937e-05
2e-09,-2.6749e-05
2e-09,-2.67415e-05
2e-09,-2.67436e-05
2e-09,-2.67462e-05
2e-09,-2.67763e-05
2e-09,-2.68303e-05
2e-09,-2.68898e-05
2e-09,-2.69555e-05
2e-09,-2.70432e-05
2e-09,-2.71616e-05
2e-09,-2.72548e-05
2e-09,-2.73741e-05
2e-09,-2.75211e-05
2e-09,-2.76476e-05
2e-09,-2.77627e-05
2e-09,-2.79155e-05
2e-09,-2.80622e-05
2e-09,-2.82097e-05
2e-09,-2.83701e-05
2e-09,-2.84817e-05
2e-09,-2.8627e-05
2e-09,-2.87991e-05
2e-09,-2.89437e-05
2e-09,-2.91017e-05
2e-09,-2.9231e-05
2e-09,-2.94026e-05
2e-09,-2.95926e-05
2e-09,-2.97083e-05
2e-09,-2.99132e-05
2e-09,-3.00738e-05
2e-09,-3.02227e-05
2e-09,-3.03519e-05
2e-09,-3.0479e-05
2e-09,-3.06451e-05
2e-09,-3.07999e-05
2e-09,-3.09262e-05
2e-09,-3.10637e-05
2e-09,-2.98013e-05
2e-09,-2.87866e-05
2e-09,-2.78707e-05
2e-09,-2.7001e-05
2e-09,-2.62132e-05
2e-09,-2.5476e-05
2e-09,-2.48064e-05
2e-09,-2.41894e-05
2e-09,-2.36165e-05
2e-09,-2.30525e-05
2e-09,-2.25124e-05
2e-09,-2.2017e-05
2e-09,-2.1512e-05
2e-09,-2.10411e-05
2e-09,-2.05718e-05
2e-09,-2.01305e-05
2e-09,-1.97031e-05
2e-09,-1.92813e-05
2e-09,-1.88703e-05
2e-09,-1.84653e-05
2e-09,-1.80992e-05
2e-09,-1.77228e-05
2e-09,-1.73585e-05
2e-09,-1.7009e-05
2e-09,-1.66658e-05
2e-09,-1.63313e-05
2e-09,-1.60117e-05
2e-09,-1.56934e-05
2e-09,-1.53778e-05
2e-09,-1.50808e-05
2e-09,-1.4775e-05
2e-09,-1.44868e-05
2e-09,-1.42046e-05
2e-09,-1.39312e-05
2e-09,-1.36661e-05
2e-09,-1.33881e-05
2e-09,-1.31303e-05
2e-09,-1.28755e-05
2e-09,-1.26232e-05
2e-09,-1.23746e-05
2e-09,-1.21275e-05
2e-09,-1.18935e-05
2e-09,-1.16569e-05
2e-09,-1.14174e-05
2e-09,-1.11777e-05
2e-09,-1.09415e-05
2e-09,-1.07072e-05
2e-09,-1.04765e-05
2e-09,-1.02582e-05
2e-09,-1.00569e-05
2e-09,-9.8318e-06
2e-09,-9.6286e-06
2e-09,-9.4151e-06
2e-09,-9.20615e-06
2e-09,-9.01382e-06
2e-09,-8.82824e-06
2e-09,-8.68568e-06
2e-09,-8.49892e-06
2e-09,-8.33411e-06
2e-09,-8.21377e-06
2e-09,-7.7693e-06
2e-09,-7.76997e-06
2e-09,-7.72841e-06
2e-09,-7.49412e-06
2e-09,-6.93413e-06
2e-09,-7.10703e-06
2e-09,-7.01668e-06
2e-09,-6.72635e-06
2e-09,-6.41615e-06
2e-09,-6.32987e-06
2e-09,-6.26991e-06
2e-09,-6.13562e-06
2e-09,-6.00975e-06
2e-09,-5.85996e-06
2e-09,-5.64931e-06
2e-09,-5.53966e-06
2e-09,-5.41794e-06
2e-09,-5.27843e-06
2e-09,-5.13176e-06
2e-09,-4.9863e-06
2e-09,-4.85893e-06
2e-09,-4.70357e-06
2e-09,-4.56943e-06
2e-09,-4.45525e-06
2e-09,-4.32601e-06
2e-09,-4.19632e-06
2e-09,-4.06995e-06
2e-09,-3.93893e-06
2e-09,-3.81643e-06
2e-09,-3.69229e-06
2e-09,-3.608e-06
2e-09,-3.48845e-06
2e-09,-3.35834e-06
2e-09,-3.21003e-06
2e-09,-3.09361e-06
2e-09,-2.96904e-06
2e-09,-2.84646e-06
2e-09,-2.72382e-06
2e-09,-2.59974e-06
2e-09,-2.47836e-06
2e-09,-2.35968e-06
2e-09,-2.25759e-06
2e-09,-2.15037e-06
2e-09,-2.01805e-06
2e-09,-1.87759e-06
2e-09,-1.76019e-06
2e-09,-1.64585e-06
2e-09,-1.53545e-06
2e-09,-1.43042e-06
2e-09,-1.33179e-06
2e-09,-1.20838e-06
2e-09,-1.09176e-06
2e-09,-9.85455e-07
2e-09,-8.75861e-07
2e-09,-7.65418e-07
2e-09,-6.55232e-07
2e-09,-5.4961e-07
2e-09,-4.40965e-07
2e-09,-3.32038e-07
2e-09,-2.22444e-07
2e-09,-1.1285e-07
2e-09,-1.90452e-09
2e-09,1.06325e-07
2e-09,2.15992e-07
2e-09,3.25074e-07
2e-09,4.3504e-07
2e-09,5.46366e-07
2e-09,6.57923e-07
2e-09,7.68904e-07
2e-09,8.80759e-07
2e-09,9.95484e-07
2e-09,1.10166e-06
2e-09,1.21284e-06
2e-09,1.32404e-06
2e-09,1.44e-06
2e-09,1.54984e-06
2e-09,1.66437e-06
2e-09,1.7763e-06
2e-09,1.8925e-06
2e-09,2.00651e-06
2e-09,2.12303e-06
2e-09,2.24137e-06
2e-09,2.35901e-06
2e-09,2.48243e-06
2e-09,2.60407e-06
2e-09,2.72622e-06
2e-09,2.84974e-06
2e-09,2.97717e-06
2e-09,3.11093e-06
2e-09,3.24484e-06
2e-09,3.37867e-06
2e-09,3.52014e-06
2e-09,3.66446e-06
2e-09,3.80696e-06
2e-09,3.97621e-06
2e-09,4.12835e-06
2e-09,4.28896e-06
2e-09,4.45049e-06
2e-09,4.6179e-06
2e-09,4.79351e-06
2e-09,4.98536e-06
